# source_id	kind	status	crystal_refs	notes
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/PlainTextFormatter.java::method::PlainTextFormatter.textAlign	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/PlainTextFormatter.java::method::PlainTextFormatter.width	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/PlainTextFormatter.java::method::PlainTextFormatter.wrapLines	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/TextAlign.java::enum::TextAlign	enum	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/TextAlign.java::method::TextAlign.valueOf	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/OpenMode.java::enum::OpenMode	enum	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAction.java::const::TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAction.java::func::getCOSObject	func	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAction.java::func::getNext	func	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAction.java::func::getSubType	func	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAction.java::func::getType	func	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAction.java::func::setNext	func	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionEmbeddedGoTo.java::class::PDActionEmbeddedGoTo	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionEmbeddedGoTo.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionEmbeddedGoTo.java::method::PDActionEmbeddedGoTo.getDestination	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionEmbeddedGoTo.java::method::PDActionEmbeddedGoTo.getFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionEmbeddedGoTo.java::method::PDActionEmbeddedGoTo.getOpenInNewWindow	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionEmbeddedGoTo.java::method::PDActionEmbeddedGoTo.getTargetDirectory	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionEmbeddedGoTo.java::method::PDActionEmbeddedGoTo.setDestination	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionEmbeddedGoTo.java::method::PDActionEmbeddedGoTo.setFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionEmbeddedGoTo.java::method::PDActionEmbeddedGoTo.setOpenInNewWindow	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionEmbeddedGoTo.java::method::PDActionEmbeddedGoTo.setTargetDirectory	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionFactory.java::func::createAction	func	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionGoTo.java::class::PDActionGoTo	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionGoTo.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionGoTo.java::method::PDActionGoTo.getDestination	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionGoTo.java::method::PDActionGoTo.setDestination	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionHide.java::class::PDActionHide	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionHide.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionHide.java::method::PDActionHide.getH	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionHide.java::method::PDActionHide.getT	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionHide.java::method::PDActionHide.setH	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionHide.java::method::PDActionHide.setT	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionImportData.java::class::PDActionImportData	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionImportData.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionImportData.java::method::PDActionImportData.getFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionImportData.java::method::PDActionImportData.setFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionJavaScript.java::class::PDActionJavaScript	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionJavaScript.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionJavaScript.java::method::PDActionJavaScript.getAction	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionJavaScript.java::method::PDActionJavaScript.setAction	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::class::PDActionLaunch	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.getD	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.getF	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.getFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.getO	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.getOpenInNewWindow	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.getP	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.getWinLaunchParams	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.setD	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.setF	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.setFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.setO	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.setOpenInNewWindow	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.setP	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java::method::PDActionLaunch.setWinLaunchParams	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionMovie.java::class::PDActionMovie	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionMovie.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionNamed.java::class::PDActionNamed	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionNamed.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionNamed.java::method::PDActionNamed.getN	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionNamed.java::method::PDActionNamed.setN	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionRemoteGoTo.java::class::PDActionRemoteGoTo	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionRemoteGoTo.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionRemoteGoTo.java::method::PDActionRemoteGoTo.getD	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionRemoteGoTo.java::method::PDActionRemoteGoTo.getFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionRemoteGoTo.java::method::PDActionRemoteGoTo.getOpenInNewWindow	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionRemoteGoTo.java::method::PDActionRemoteGoTo.setD	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionRemoteGoTo.java::method::PDActionRemoteGoTo.setFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionRemoteGoTo.java::method::PDActionRemoteGoTo.setOpenInNewWindow	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionResetForm.java::class::PDActionResetForm	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionResetForm.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionResetForm.java::method::PDActionResetForm.getFields	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionResetForm.java::method::PDActionResetForm.getFlags	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionResetForm.java::method::PDActionResetForm.setFields	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionResetForm.java::method::PDActionResetForm.setFlags	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::class::PDActionSound	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::method::PDActionSound.getMix	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::method::PDActionSound.getRepeat	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::method::PDActionSound.getSound	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::method::PDActionSound.getSynchronous	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::method::PDActionSound.getVolume	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::method::PDActionSound.setMix	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::method::PDActionSound.setRepeat	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::method::PDActionSound.setSound	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::method::PDActionSound.setSynchronous	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSound.java::method::PDActionSound.setVolume	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSubmitForm.java::class::PDActionSubmitForm	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSubmitForm.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSubmitForm.java::method::PDActionSubmitForm.getFields	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSubmitForm.java::method::PDActionSubmitForm.getFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSubmitForm.java::method::PDActionSubmitForm.getFlags	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSubmitForm.java::method::PDActionSubmitForm.setFields	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSubmitForm.java::method::PDActionSubmitForm.setFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionSubmitForm.java::method::PDActionSubmitForm.setFlags	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionThread.java::class::PDActionThread	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionThread.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionThread.java::method::PDActionThread.getB	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionThread.java::method::PDActionThread.getD	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionThread.java::method::PDActionThread.getFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionThread.java::method::PDActionThread.setB	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionThread.java::method::PDActionThread.setD	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionThread.java::method::PDActionThread.setFile	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionURI.java::class::PDActionURI	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionURI.java::const::SUB_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionURI.java::method::PDActionURI.getURI	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionURI.java::method::PDActionURI.setTrackMousePosition	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionURI.java::method::PDActionURI.setURI	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionURI.java::method::PDActionURI.shouldTrackMousePosition	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAdditionalActions.java::class::PDAdditionalActions	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAdditionalActions.java::method::PDAdditionalActions.getCOSObject	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAdditionalActions.java::method::PDAdditionalActions.getF	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAdditionalActions.java::method::PDAdditionalActions.setF	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::class::PDAnnotationAdditionalActions	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getBl	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getCOSObject	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getD	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getE	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getFo	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getPC	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getPI	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getPO	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getPV	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getU	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.getX	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.setBl	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.setD	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.setE	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.setFo	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.setPC	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.setPI	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.setPO	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.setPV	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.setU	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java::method::PDAnnotationAdditionalActions.setX	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::class::PDDocumentCatalogAdditionalActions	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.getCOSObject	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.getDP	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.getDS	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.getWC	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.getWP	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.getWS	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.setDP	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.setDS	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.setWC	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.setWP	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java::method::PDDocumentCatalogAdditionalActions.setWS	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java::class::PDFormFieldAdditionalActions	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java::method::PDFormFieldAdditionalActions.getC	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java::method::PDFormFieldAdditionalActions.getCOSObject	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java::method::PDFormFieldAdditionalActions.getF	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java::method::PDFormFieldAdditionalActions.getK	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java::method::PDFormFieldAdditionalActions.getV	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java::method::PDFormFieldAdditionalActions.setC	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java::method::PDFormFieldAdditionalActions.setF	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java::method::PDFormFieldAdditionalActions.setK	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java::method::PDFormFieldAdditionalActions.setV	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDPageAdditionalActions.java::class::PDPageAdditionalActions	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDPageAdditionalActions.java::method::PDPageAdditionalActions.getC	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDPageAdditionalActions.java::method::PDPageAdditionalActions.getCOSObject	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDPageAdditionalActions.java::method::PDPageAdditionalActions.getO	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDPageAdditionalActions.java::method::PDPageAdditionalActions.setC	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDPageAdditionalActions.java::method::PDPageAdditionalActions.setO	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::class::PDTargetDirectory	class	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.getAnnotationIndex	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.getAnnotationName	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.getCOSObject	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.getFilename	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.getNamedDestination	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.getPageNumber	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.getRelationship	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.getTargetDirectory	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.setAnnotationIndex	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.setAnnotationName	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.setFilename	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.setNamedDestination	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.setPageNumber	method	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java::method::PDTargetDirectory.setRelationship	method	missing	-	auto-generated
