# source_api_id	status	crystal_refs	notes
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedTableModel.java::method::IndexedTableModel.getColumnName	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedTableModel.java::method::IndexedTableModel.getRowCount	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedTableModel.java::method::IndexedTableModel.getValueAt	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/EncryptFlag.java::class::EncryptFlag	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/FlagBitsPane.java::class::FlagBitsPane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/FlagBitsPane.java::method::FlagBitsPane.getPane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/FontFlag.java::class::FontFlag	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/PanoseFlag.java::class::PanoseFlag	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/PanoseFlag.java::method::PanoseFlag.getPanoseBytes	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/flagbitspane/SigFlag.java::class::SigFlag	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/FontEncodingPaneController.java::class::FontEncodingPaneController	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/FontEncodingPaneController.java::method::FontEncodingPaneController.getPane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/FontEncodingView.java::func::getTableCellRendererComponent	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/SimpleFont.java::const::NO_GLYPH	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/SimpleFont.java::func::getPanel	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/Type0Font.java::const::NO_GLYPH	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/Type0Font.java::func::getPanel	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/Type3Font.java::const::NO_GLYPH	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/fontencodingpane/Type3Font.java::func::getPanel	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/ASCIIPane.java::func::hexModelChanged	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexChangedEvent.java::func::getByteIndex	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexChangedEvent.java::func::getNewValue	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexEditor.java::func::actionPerformed	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexEditor.java::func::selectionChanged	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java::func::addHexModelChangeListener	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java::func::elementIndexInLine	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java::func::getByte	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java::func::getBytesForLine	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java::func::getLineChars	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java::func::hexChanged	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java::func::lineNumber	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java::func::size	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java::func::totalLine	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexModel.java::func::updateModel	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::addHexChangeListeners	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::addSelectionChangeListener	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::hexModelChanged	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::keyPressed	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::keyReleased	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::keyTyped	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::mouseClicked	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::mouseDragged	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::mouseEntered	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::mouseExited	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::mouseMoved	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::mousePressed	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::mouseReleased	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexPane.java::func::setSelected	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexView.java::class::HexView	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexView.java::method::HexView.changeData	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/HexView.java::method::HexView.getPane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/SelectEvent.java::func::getHexIndex	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/hexviewer/SelectEvent.java::func::getNavigation	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/DebugTextOverlay.java::func::renderTo	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/DebugTextOverlay.java::func::stripPage	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::class::PagePane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.actionPerformed	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.ancestorAdded	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.ancestorMoved	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.ancestorRemoved	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.getPanel	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.mouseClicked	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.mouseDragged	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.mouseEntered	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.mouseExited	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.mouseMoved	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.mousePressed	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/PagePane.java::method::PagePane.mouseReleased	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/signaturepane/SignaturePane.java::class::SignaturePane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/signaturepane/SignaturePane.java::method::SignaturePane.getPane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/OperatorMarker.java::func::getStyle	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/Stream.java::class::Stream	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/Stream.java::const::DECODED	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/Stream.java::const::IMAGE	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/Stream.java::method::Stream.getFilterList	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/Stream.java::method::Stream.getImage	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/Stream.java::method::Stream.getStream	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/Stream.java::method::Stream.isImage	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/Stream.java::method::Stream.isXmlMetadata	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamImageView.java::func::actionPerformed	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamImageView.java::func::ancestorAdded	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamImageView.java::func::ancestorMoved	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamImageView.java::func::ancestorRemoved	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamPane.java::class::StreamPane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamPane.java::method::StreamPane.actionPerformed	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamPane.java::method::StreamPane.getPanel	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamPaneView.java::func::getStreamPanel	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamTextView.java::func::ancestorAdded	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamTextView.java::func::ancestorMoved	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamTextView.java::func::ancestorRemoved	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamTextView.java::func::mouseDragged	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/StreamTextView.java::func::mouseMoved	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/ColorToolTip.java::func::getToolTipText	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/ColorToolTip.java::func::setToolTipText	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/FontToolTip.java::func::getToolTipText	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/ToolTipController.java::class::ToolTipController	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/streampane/tooltip/ToolTipController.java::method::ToolTipController.getToolTip	missing	-	baseline
